"Message",Low,"Запуск компиляции .NET Native"
"Message",Normal,"          Метод P/Invoke ""BCryptDestroyHash"" разрешен как ""BCryptDestroyHash!BCrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""BCryptFinishHash"" разрешен как ""BCryptFinishHash!BCrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertFindCertificateInStore"" разрешен как ""CertFindCertificateInStore!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptAcquireContextW"" разрешен как ""CryptAcquireContextW!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertEnumCertificatesInStore"" разрешен как ""CertEnumCertificatesInStore!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSAGetOverlappedResult"" разрешен как ""WSAGetOverlappedResult!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""SysFreeString"" разрешен как ""SysFreeString!OleAut32"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""FormatMessageW"" разрешен как ""FormatMessageW!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertGetNameStringW"" разрешен как ""CertGetNameStringW!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertGetNameStringW"" разрешен как ""CertGetNameStringW!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""NCryptOpenKey"" разрешен как ""NCryptOpenKey!ncrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""NCryptDeleteKey"" разрешен как ""NCryptDeleteKey!ncrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""NCryptOpenStorageProvider"" разрешен как ""NCryptOpenStorageProvider!ncrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""setsockopt"" разрешен как ""setsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""setsockopt"" разрешен как ""setsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptGetKeyParam"" разрешен как ""CryptGetKeyParam!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptFindOIDInfo"" разрешен как ""CryptFindOIDInfo!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""GetNetworkParams"" разрешен как ""GetNetworkParams!iphlpapi.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LocalAlloc"" разрешен как ""LocalAlloc!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertGetCertificateChain"" разрешен как ""CertGetCertificateChain!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptGetDefaultProviderW"" разрешен как ""CryptGetDefaultProviderW!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptAcquireContextW"" разрешен как ""CryptAcquireContextW!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptGetProvParam"" разрешен как ""CryptGetProvParam!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptGetUserKey"" разрешен как ""CryptGetUserKey!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertVerifyCertificateChainPolicy"" разрешен как ""CertVerifyCertificateChainPolicy!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LocalFree"" разрешен как ""LocalFree!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertNameToStrW"" разрешен как ""CertNameToStrW!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptFormatObject"" разрешен как ""CryptFormatObject!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertAddCertificateLinkToStore"" разрешен как ""CertAddCertificateLinkToStore!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""FormatMessageW"" разрешен как ""FormatMessageW!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptDestroyKey"" разрешен как ""CryptDestroyKey!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""NCryptFreeObject"" разрешен как ""NCryptFreeObject!ncrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptFormatObject"" разрешен как ""CryptFormatObject!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertOpenStore"" разрешен как ""CertOpenStore!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptImportPublicKeyInfoEx2"" разрешен как ""CryptImportPublicKeyInfoEx2!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""BCryptExportKey"" разрешен как ""BCryptExportKey!BCrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptDecodeObject"" разрешен как ""CryptDecodeObject!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertFreeCertificateChain"" разрешен как ""CertFreeCertificateChain!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptReleaseContext"" разрешен как ""CryptReleaseContext!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""FormatMessageW"" разрешен как ""FormatMessageW!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""FormatMessageW"" разрешен как ""FormatMessageW!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""BCryptGetProperty"" разрешен как ""BCryptGetProperty!BCrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""NCryptImportKey"" разрешен как ""NCryptImportKey!ncrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""NCryptGetProperty"" разрешен как ""NCryptGetProperty!ncrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptImportKey"" разрешен как ""CryptImportKey!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptSetProvParam"" разрешен как ""CryptSetProvParam!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptSetProvParam"" разрешен как ""CryptSetProvParam!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""BCryptDestroyKey"" разрешен как ""BCryptDestroyKey!BCrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""FormatMessageW"" разрешен как ""FormatMessageW!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""NCryptSetProperty"" разрешен как ""NCryptSetProperty!ncrypt.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptDecodeObject"" разрешен как ""CryptDecodeObject!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertControlStore"" разрешен как ""CertControlStore!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptFindOIDInfo"" разрешен как ""CryptFindOIDInfo!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CryptGenKey"" разрешен как ""CryptGenKey!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertFindExtension"" разрешен как ""CertFindExtension!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertGetValidUsages"" разрешен как ""CertGetValidUsages!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertGetIntendedKeyUsage"" разрешен как ""CertGetIntendedKeyUsage!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertVerifyTimeValidity"" разрешен как ""CertVerifyTimeValidity!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""getsockname"" разрешен как ""getsockname!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""getpeername"" разрешен как ""getpeername!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSAStartup"" разрешен как ""WSAStartup!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""select"" разрешен как ""select!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""select"" разрешен как ""select!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""ioctlsocket"" разрешен как ""ioctlsocket!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""shutdown"" разрешен как ""shutdown!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""setsockopt"" разрешен как ""setsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""recv"" разрешен как ""recv!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""gethostbyname"" разрешен как ""gethostbyname!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSAIoctl"" разрешен как ""WSAIoctl!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""RevertToSelf"" разрешен как ""RevertToSelf!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""ImpersonateLoggedOnUser"" разрешен как ""ImpersonateLoggedOnUser!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""GetAddrInfoW"" разрешен как ""GetAddrInfoW!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSASocketW"" разрешен как ""WSASocketW!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""closesocket"" разрешен как ""closesocket!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSASocketW"" разрешен как ""WSASocketW!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSAConnect"" разрешен как ""WSAConnect!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""listen"" разрешен как ""listen!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSASocketW"" разрешен как ""WSASocketW!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""closesocket"" разрешен как ""closesocket!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""gethostname"" разрешен как ""gethostname!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""GetCurrentThread"" разрешен как ""GetCurrentThread!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""OpenThreadToken"" разрешен как ""OpenThreadToken!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""GetCurrentProcess"" разрешен как ""GetCurrentProcess!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""OpenProcessToken"" разрешен как ""OpenProcessToken!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""bind"" разрешен как ""bind!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""getsockopt"" разрешен как ""getsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CloseHandle"" разрешен как ""CloseHandle!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""freeaddrinfo"" разрешен как ""freeaddrinfo!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""getsockopt"" разрешен как ""getsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""getsockopt"" разрешен как ""getsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""getsockopt"" разрешен как ""getsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""send"" разрешен как ""send!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""ioctlsocket"" разрешен как ""ioctlsocket!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""setsockopt"" разрешен как ""setsockopt!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaGetLogonSessionData"" разрешен как ""LsaGetLogonSessionData!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSARecv"" разрешен как ""WSARecv!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""WSASend"" разрешен как ""WSASend!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaNtStatusToWinError"" разрешен как ""LsaNtStatusToWinError!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""DuplicateTokenEx"" разрешен как ""DuplicateTokenEx!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CheckTokenMembershipEx"" разрешен как ""CheckTokenMembershipEx!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaFreeReturnBuffer"" разрешен как ""LsaFreeReturnBuffer!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""accept"" разрешен как ""accept!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""GetTokenInformation"" разрешен как ""GetTokenInformation!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LocalAlloc"" разрешен как ""LocalAlloc!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LocalFree"" разрешен как ""LocalFree!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""GetNameInfoW"" разрешен как ""GetNameInfoW!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""gethostbyaddr"" разрешен как ""gethostbyaddr!ws2_32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""SetFileCompletionNotificationModes"" разрешен как ""SetFileCompletionNotificationModes!kernel32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertEnumCertificatesInStore"" разрешен как ""CertEnumCertificatesInStore!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertVerifyCertificateChainPolicy"" разрешен как ""CertVerifyCertificateChainPolicy!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaLookupSids"" разрешен как ""LsaLookupSids!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaLookupNames2"" разрешен как ""LsaLookupNames2!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaOpenPolicy"" разрешен как ""LsaOpenPolicy!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaClose"" разрешен как ""LsaClose!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""LsaFreeMemory"" разрешен как ""LsaFreeMemory!advapi32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""CertFreeCertificateContext"" разрешен как ""CertFreeCertificateContext!crypt32.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""EncryptMessage"" разрешен как ""EncryptMessage!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""DecryptMessage"" разрешен как ""DecryptMessage!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""EnumerateSecurityPackagesW"" разрешен как ""EnumerateSecurityPackagesW!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""ApplyControlToken"" разрешен как ""ApplyControlToken!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""FreeContextBuffer"" разрешен как ""FreeContextBuffer!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""AcceptSecurityContext"" разрешен как ""AcceptSecurityContext!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""DeleteSecurityContext"" разрешен как ""DeleteSecurityContext!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""InitializeSecurityContextW"" разрешен как ""InitializeSecurityContextW!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""QueryContextAttributesW"" разрешен как ""QueryContextAttributesW!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""AcquireCredentialsHandleW"" разрешен как ""AcquireCredentialsHandleW!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",Normal,"          Метод P/Invoke ""FreeCredentialsHandle"" разрешен как ""FreeCredentialsHandle!sspicli.dll"" из ""SupportedAPIs.xml""."
"Message",High,"  Идет создание кода..."
"Message",High,"  Создан код взаимодействия."
"Message",Normal,"  Код записан в AssemblyInfo.g.cs"
"Message",Normal,"  Код записан в Adapters.g.cs"
"Message",Normal,"  Код записан в Data.g.cs"
"Message",Normal,"  Код записан в Helpers.g.cs"
"Message",Normal,"  Код записан в ImplTypes.g.cs"
"Message",Normal,"  Код записан в PInvoke.g.cs"
"Message",Normal,"  Код записан в SafeTypes.g.cs"
"Message",Normal,"  Код записан в SharedStubs.g.cs"
"Message",Normal,"Выполняется преобразование ""GenerateCodeAndCompile"", размер кучи — 404 МБ."
"Message",High,"Идет создание кода сериализации."
"Message",High,"Идет компиляция кода взаимодействия."
"Message",Normal,"Компиляция созданного исходного кода: C:\Users\nikit\.nuget\packages\microsoft.net.native.compiler\2.1.8\tools\csc\csc.exe /noconfig @""C:\Users\nikit\source\repos\Разное\Nominations\Nominations\Nominations.UWP\obj\x86\Release\ilc\intermediate\Nominations.UWP.McgInterop.rsp"""
